C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_38_794.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_38_794.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_38_794.jpg,0,0.9088842,0,1.659969
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_38_865.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_38_865.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_38_865.jpg,0,1,0,2.558272
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_38_936.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_38_936.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_38_936.jpg,0,1,0,3.261159
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_007.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_007.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_007.jpg,-0.2,1,0,4.194669
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_077.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_077.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_077.jpg,-0.35,1,0,4.881965
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_146.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_146.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_146.jpg,0,1,0,5.778796
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_216.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_216.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_216.jpg,0,1,0,6.466436
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_286.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_286.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_286.jpg,0,1,0,7.38055
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_356.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_356.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_356.jpg,0,1,0,8.061646
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_423.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_423.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_423.jpg,-0.05,1,0,8.963125
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_492.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_492.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_492.jpg,-0.2,1,0,9.624832
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_562.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_562.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_562.jpg,-0.4,1,0,10.4751
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_632.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_632.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_632.jpg,-0.5500001,1,0,11.08732
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_704.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_704.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_704.jpg,0,1,0,11.90195
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_774.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_774.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_774.jpg,0,1,0,12.45652
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_842.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_842.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_842.jpg,0,1,0,13.28273
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_910.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_910.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_910.jpg,0,1,0,13.99409
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_39_978.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_39_978.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_39_978.jpg,0,1,0,14.56001
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_046.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_046.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_046.jpg,-0.1,1,0,15.43068
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_115.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_115.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_115.jpg,-0.25,1,0,16.09945
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_186.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_186.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_186.jpg,-0.45,1,0,16.86447
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_257.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_257.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_257.jpg,-0.6000001,1,0,17.35432
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_326.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_326.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_326.jpg,0,1,0,18.18181
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_393.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_393.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_393.jpg,0,1,0,18.75173
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_464.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_464.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_464.jpg,0,1,0,19.56161
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_533.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_533.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_533.jpg,0,1,0,20.22455
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_601.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_601.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_601.jpg,0,1,0,21.02608
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_672.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_672.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_672.jpg,-0.15,1,0,21.57639
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_741.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_741.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_741.jpg,-0.35,1,0,22.31972
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_811.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_811.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_811.jpg,-0.5000001,1,0,22.84048
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_882.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_882.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_882.jpg,-0.7,1,0,23.43671
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_40_949.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_40_949.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_40_949.jpg,0,1,0,23.87012
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_016.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_016.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_016.jpg,0,1,0,24.39232
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_084.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_084.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_084.jpg,0,1,0,25.14091
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_152.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_152.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_152.jpg,0,1,0,25.71227
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_221.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_221.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_221.jpg,0,1,0,26.47169
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_289.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_289.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_289.jpg,-0.05,1,0,27.03761
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_358.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_358.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_358.jpg,-0.25,1,0,27.76002
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_427.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_427.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_427.jpg,-0.4,1,0,28.24815
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_494.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_494.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_494.jpg,-0.5500001,1,0,28.68263
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_562.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_562.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_562.jpg,0,1,0,29.33479
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_631.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_631.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_631.jpg,0,1,0,29.87293
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_701.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_701.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_701.jpg,0,1,0,30.18951
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_772.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_772.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_772.jpg,0,1,0,30.19021
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_839.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_839.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_839.jpg,0,1,0,30.19046
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_906.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_906.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_906.jpg,0,1,0,30.19028
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_41_973.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_41_973.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_41_973.jpg,0,1,0,30.1903
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_042.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_042.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_042.jpg,-0.15,1,0,30.18445
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_112.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_112.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_112.jpg,-0.3,1,0,30.16947
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_183.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_183.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_183.jpg,0,1,0,30.1795
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_254.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_254.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_254.jpg,0,1,0,30.18842
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_324.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_324.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_324.jpg,0,1,0,30.18994
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_391.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_391.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_391.jpg,0,1,0,30.19019
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_458.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_458.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_458.jpg,-0.05,1,0,30.18998
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_525.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_525.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_525.jpg,-0.25,1,0,30.17526
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_593.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_593.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_593.jpg,-0.4,1,0,30.15867
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_661.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_661.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_661.jpg,0,1,0,30.1867
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_729.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_729.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_729.jpg,0,1,0,30.18944
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_799.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_799.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_799.jpg,0,1,0,30.19011
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_866.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_866.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_866.jpg,0,1,0,30.19028
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_42_934.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_42_934.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_42_934.jpg,0,1,0,30.19029
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_006.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_006.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_006.jpg,-0.1,1,0,30.18807
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_074.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_074.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_074.jpg,-0.25,1,0,30.17525
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_143.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_143.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_143.jpg,-0.45,1,0,30.15186
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_211.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_211.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_211.jpg,0,1,0,30.18665
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_280.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_280.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_280.jpg,0,1,0,30.18918
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_347.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_347.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_347.jpg,0,1,0,30.19015
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_416.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_416.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_416.jpg,0,1,0,30.19023
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_484.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_484.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_484.jpg,-0.1,1,0,30.18835
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_552.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_552.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_552.jpg,-0.25,1,0,30.17574
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_621.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_621.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_621.jpg,0,1,0,30.18169
C:\Users\Ashiv\Desktop\VISION\Data\IMG\center_2020_06_21_14_24_43_690.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\left_2020_06_21_14_24_43_690.jpg,C:\Users\Ashiv\Desktop\VISION\Data\IMG\right_2020_06_21_14_24_43_690.jpg,0,1,0,30.18908
